#RA DEC XI ETA F475W F814W V VERR
11.534 41.777 0.636 0.511 25.249 21.072 -130.453 7.847 
11.51 41.784 0.618 0.518 23.522 20.857 -413.048 5.732 
11.536 41.787 0.638 0.521 23.426 20.854 -299.657 4.149 
11.522 41.788 0.627 0.522 23.874 20.732 -379.503 5.312 
11.54 41.794 0.641 0.528 24.079 20.802 -171.317 16.89 
11.492 41.802 0.605 0.536 24.508 21.935 -36.454 9.245 
11.499 41.81 0.61 0.543 25.131 23.012 -173.596 26.427 
11.513 41.816 0.621 0.55 23.162 20.858 -114.535 20.096 
11.508 41.824 0.617 0.557 25.106 22.429 -111.642 11.149 
11.511 41.835 0.619 0.568 24.3 20.845 -169.734 14.442 
11.467 41.574 0.587 0.307 24.612 22.515 -106.314 4.981 
11.322 41.612 0.478 0.345 23.71 20.864 -323.931 18.493 
11.353 41.619 0.502 0.351 23.087 21.132 -80.555 10.02 
11.346 41.626 0.496 0.358 24.266 21.108 -159.791 18.487 
11.352 41.627 0.501 0.359 24.608 21.565 -4.554 30.397 
11.337 41.628 0.489 0.361 24.983 20.891 -84.152 8.612 
11.333 41.635 0.486 0.368 25.818 21.596 -163.082 10.346 
11.345 41.642 0.495 0.375 23.696 21.175 -215.042 23.666 
11.346 41.643 0.496 0.375 26.839 21.554 -165.185 16.769 
11.348 41.652 0.498 0.385 24.714 21.264 -219.739 29.884 
11.387 41.654 0.526 0.386 25.083 21.323 -167.904 6.25 
11.342 41.659 0.493 0.391 25.353 21.194 -66.314 7.829 
11.353 41.674 0.501 0.407 24.264 21.091 -118.934 6.883 
11.362 41.675 0.508 0.408 22.556 20.64 -87.445 4.525 
11.382 41.678 0.523 0.411 23.727 20.734 -320.706 6.846 
11.383 41.685 0.523 0.418 23.804 20.79 -136.649 5.519 
11.363 41.688 0.509 0.42 24.514 21.819 -81.75 25.407 
11.38 41.691 0.521 0.423 26.164 21.447 -136.328 11.147 
11.407 41.69 0.542 0.423 23.698 20.668 -377.324 5.285 
11.408 41.714 0.542 0.447 25.748 21.234 -241.925 17.315 
11.386 41.714 0.526 0.447 25.427 21.022 -103.409 14.725 
11.43 41.722 0.558 0.455 24.055 22.098 -79.323 -299800.0 
11.386 41.73 0.526 0.462 23.486 20.634 -220.395 17.811 
11.381 41.73 0.522 0.463 25.561 21.069 -155.534 18.6 
11.47 41.732 0.588 0.465 23.741 20.697 -120.104 4.897 
11.461 41.738 0.582 0.471 24.826 21.105 -122.483 11.088 
11.473 41.744 0.591 0.477 24.348 20.824 -63.956 6.443 
11.452 41.748 0.575 0.481 24.518 21.13 -90.374 7.646 
11.466 41.748 0.585 0.481 25.394 21.438 -198.444 9.083 
11.466 41.752 0.585 0.485 26.148 21.52 -150.982 17.729 
11.505 41.759 0.614 0.493 22.782 20.56 -153.684 2.858 
11.486 41.763 0.6 0.496 23.088 20.596 -229.617 7.053 
11.468 41.765 0.587 0.498 23.902 20.796 -51.268 5.569 
11.42 41.77 0.551 0.503 24.911 21.265 -237.395 7.467 
11.515 41.77 0.622 0.504 24.279 20.968 -151.035 11.756 
11.494 41.772 0.606 0.505 24.436 21.277 -142.751 8.242 
11.482 41.773 0.597 0.506 25.146 21.201 -78.8 5.999 
11.481 41.772 0.597 0.506 25.04 21.795 -170.256 16.836 
11.434 41.778 0.561 0.511 24.988 20.921 69.429 5.729 
11.452 41.778 0.575 0.512 23.511 20.812 -134.509 7.246 
11.5 41.793 0.611 0.526 24.374 21.427 -3.651 9.226 
11.466 41.797 0.586 0.53 25.614 21.502 1.039 15.114 
11.469 41.809 0.588 0.542 24.04 20.772 -56.947 9.314 
11.44 41.809 0.565 0.542 25.416 22.704 4.639 23.66 
11.488 41.813 0.602 0.547 23.509 20.75 -130.545 4.827 
11.51 41.83 0.618 0.564 25.535 21.324 -121.458 9.112 
11.469 41.831 0.587 0.564 24.691 21.361 -2.801 11.15 
11.482 41.831 0.597 0.564 24.624 22.037 -33.067 29.859 
11.487 41.809 0.601 0.542 24.982 21.207 -108.834 7.028 
11.342 41.598 0.493 0.33 24.699 20.907 -145.15 8.715 
11.334 41.602 0.487 0.334 24.272 22.097 -169.545 35.199 
11.289 41.618 0.453 0.35 24.936 21.136 -107.016 7.377 
11.344 41.636 0.495 0.368 23.544 20.861 -52.905 8.989 
11.278 41.64 0.445 0.372 24.439 20.832 -348.489 13.8 
11.314 41.644 0.472 0.376 25.189 21.984 -3.634 18.174 
11.343 41.651 0.493 0.383 24.28 20.773 -150.775 7.457 
11.282 41.657 0.447 0.39 23.07 21.003 -111.8 21.723 
11.321 41.668 0.477 0.4 26.669 22.482 -161.735 15.514 
11.349 41.686 0.498 0.418 24.751 21.528 -76.398 8.929 
11.349 41.685 0.498 0.418 25.474 22.316 11.39 27.432 
11.332 41.687 0.485 0.42 27.044 21.787 -139.697 18.049 
11.366 41.706 0.51 0.439 25.363 22.72 -201.996 60.393 
11.334 41.711 0.486 0.443 25.578 23.4 -106.226 10.845 
11.32 41.723 0.477 0.456 24.541 21.044 -124.474 -299800.0 
11.378 41.728 0.519 0.46 25.498 21.292 -174.864 9.902 
11.36 41.734 0.506 0.466 24.994 21.919 -38.936 11.302 
11.386 41.739 0.526 0.472 23.77 20.66 49.038 4.579 
11.386 41.755 0.525 0.487 25.709 23.944 -55.687 26.316 
11.398 41.755 0.535 0.488 24.215 21.836 -71.533 4.978 
11.371 41.759 0.514 0.492 24.399 21.116 -84.408 9.569 
11.391 41.768 0.529 0.501 25.358 21.224 -335.699 14.075 
11.36 41.784 0.506 0.517 25.379 21.274 -123.11 13.587 
11.329 41.786 0.482 0.519 23.897 20.886 -211.705 5.028 
11.326 41.789 0.481 0.521 24.178 21.077 -124.664 11.091 
11.349 41.79 0.498 0.522 24.174 20.831 -102.533 5.396 
11.406 41.792 0.54 0.525 25.153 21.421 -119.4 11.593 
11.368 41.798 0.512 0.531 25.032 21.143 -31.388 3.611 
11.418 41.81 0.549 0.543 22.961 20.97 45.818 17.808 
11.377 41.82 0.519 0.552 24.329 20.899 -107.203 9.707 
11.407 41.82 0.541 0.553 26.043 21.432 -71.126 7.582 
11.324 41.824 0.479 0.556 24.363 21.205 -100.364 7.25 
11.394 41.824 0.532 0.557 22.552 20.584 -63.864 8.579 
11.34 41.832 0.491 0.564 24.384 20.815 -115.454 19.969 
11.415 41.852 0.547 0.585 26.099 22.097 -99.343 19.901 
11.388 41.857 0.526 0.59 22.747 20.81 -27.91 9.443 
11.371 41.852 0.514 0.585 25.144 23.371 6.482 9.273 
11.152 41.373 0.351 0.104 26.092 21.842 -243.481 17.387 
10.981 41.388 0.223 0.119 23.122 20.615 -377.025 10.689 
11.05 41.392 0.274 0.123 24.254 21.784 -176.387 6.75 
11.048 41.392 0.273 0.123 24.188 20.959 -490.044 7.692 
11.188 41.392 0.378 0.124 24.595 21.652 -194.595 33.153 
11.009 41.395 0.244 0.126 25.469 22.905 4.406 28.262 
11.151 41.396 0.351 0.127 25.223 21.395 -174.7 12.712 
11.097 41.397 0.31 0.128 25.535 23.244 -0.849 14.377 
10.866 41.397 0.136 0.127 25.838 21.636 -229.213 22.006 
11.021 41.397 0.253 0.128 24.09 21.977 -274.261 16.794 
11.135 41.398 0.338 0.129 22.937 20.655 -107.749 11.347 
10.988 41.398 0.228 0.129 25.101 21.699 -225.185 7.102 
10.895 41.4 0.158 0.131 24.792 22.288 -31.037 15.126 
10.9 41.401 0.162 0.132 24.247 21.578 10.763 11.76 
10.87 41.402 0.139 0.133 26.017 21.851 -26.372 14.764 
10.869 41.402 0.138 0.133 25.873 21.912 65.475 12.183 
11.11 41.402 0.32 0.134 23.582 20.896 -267.725 6.183 
11.023 41.404 0.254 0.135 25.973 21.536 -84.539 14.048 
10.899 41.405 0.161 0.136 24.276 21.476 -90.372 5.847 
11.062 41.407 0.283 0.138 24.326 21.013 -284.753 13.658 
11.202 41.408 0.389 0.14 24.357 21.305 -245.945 16.36 
11.038 41.41 0.265 0.141 24.546 21.741 -276.184 37.3 
11.039 41.41 0.266 0.141 25.781 21.697 -140.643 7.564 
11.116 41.411 0.324 0.142 23.669 20.667 -496.647 5.98 
10.874 41.413 0.143 0.143 24.147 20.676 -494.784 15.8 
10.999 41.415 0.236 0.146 25.313 20.995 -276.536 13.51 
11.173 41.415 0.367 0.147 23.572 20.974 -10.506 7.981 
11.053 41.417 0.277 0.148 25.928 22.81 -9.78 10.963 
11.156 41.418 0.354 0.15 24.195 21.231 -130.974 14.187 
10.95 41.42 0.199 0.151 24.469 21.419 -35.994 11.81 
11.141 41.42 0.343 0.152 25.535 23.218 -142.519 4.145 
11.14 41.42 0.342 0.152 25.462 21.558 -176.418 14.089 
10.974 41.424 0.218 0.155 24.524 20.862 -73.154 6.063 
10.942 41.424 0.193 0.155 27.212 22.124 -218.301 15.079 
11.216 41.424 0.399 0.156 24.603 21.128 -132.682 17.832 
11.032 41.426 0.261 0.157 25.394 21.876 -207.673 11.547 
11.061 41.427 0.283 0.158 25.3 21.678 -42.049 13.524 
10.92 41.431 0.177 0.162 23.758 20.814 -352.651 11.032 
10.874 41.433 0.142 0.164 25.687 23.714 -80.497 16.855 
10.876 41.433 0.143 0.164 25.323 22.569 -396.143 15.884 
11.163 41.433 0.359 0.165 26.575 21.761 -179.16 24.028 
10.889 41.434 0.153 0.165 25.002 21.329 -224.698 20.202 
11.215 41.436 0.399 0.168 25.429 21.187 -289.433 9.948 
11.013 41.436 0.247 0.167 24.662 22.25 -150.461 11.485 
11.01 41.437 0.245 0.169 24.805 21.688 -209.878 18.427 
11.01 41.437 0.244 0.169 25.202 21.682 -168.188 13.376 
11.024 41.44 0.255 0.171 23.507 20.802 -372.378 5.773 
11.024 41.44 0.254 0.171 25.55 22.541 -128.066 19.125 
11.185 41.44 0.376 0.172 24.954 21.2 -208.905 9.595 
11.006 41.442 0.241 0.173 24.82 21.344 -153.608 14.852 
11.194 41.446 0.382 0.178 25.382 22.196 -52.354 23.446 
11.098 41.589 0.31 0.321 24.749 21.077 -114.764 19.938 
11.041 41.591 0.268 0.322 25.651 23.587 -147.752 19.266 
11.14 41.601 0.342 0.332 24.392 20.88 -24.436 11.754 
11.153 41.601 0.351 0.332 26.315 21.355 16.776 11.587 
11.177 41.608 0.369 0.34 27.676 21.989 -274.398 3.824 
11.092 41.608 0.306 0.34 22.704 20.878 -11.782 6.388 
10.984 41.612 0.224 0.343 26.996 21.533 -140.998 7.735 
11.217 41.614 0.399 0.346 24.715 20.819 -219.203 5.302 
11.163 41.614 0.358 0.346 24.393 21.199 -188.612 7.591 
11.164 41.615 0.36 0.346 24.968 22.352 -201.435 22.445 
11.317 41.624 0.474 0.357 25.078 22.408 -340.466 19.45 
11.221 41.625 0.403 0.357 25.044 20.882 -36.128 6.053 
11.221 41.625 0.403 0.357 25.044 20.882 -98.363 12.253 
11.06 41.625 0.282 0.356 26.051 21.794 -69.957 18.786 
10.991 41.625 0.23 0.356 25.347 21.264 -536.4 40.823 
11.213 41.626 0.396 0.358 25.131 21.851 -168.186 21.267 
11.265 41.627 0.435 0.359 24.268 21.364 -134.734 9.33 
11.265 41.627 0.435 0.359 25.124 22.99 -122.995 13.417 
11.068 41.628 0.288 0.359 24.23 21.273 -69.794 23.773 
10.987 41.628 0.227 0.359 25.432 21.613 -224.482 20.708 
11.255 41.63 0.428 0.362 24.35 22.428 -125.696 17.786 
11.233 41.63 0.411 0.362 24.827 22.527 -99.346 10.637 
11.241 41.63 0.417 0.362 24.483 21.581 32.891 8.382 
11.24 41.63 0.416 0.362 24.325 21.918 -278.521 19.968 
11.236 41.63 0.413 0.362 25.148 21.685 -226.468 20.71 
11.244 41.631 0.419 0.363 24.775 22.081 -115.055 7.197 
11.182 41.631 0.373 0.363 25.27 21.555 -72.22 12.137 
11.222 41.632 0.403 0.363 23.221 21.042 -96.616 4.732 
11.224 41.632 0.404 0.364 23.664 21.45 -196.112 18.052 
11.223 41.632 0.404 0.363 25.834 21.516 -183.283 9.204 
11.228 41.632 0.407 0.364 24.937 22.668 -114.849 9.984 
11.02 41.632 0.251 0.363 24.316 21.231 -35.429 11.711 
11.301 41.634 0.462 0.366 25.732 21.202 -229.805 8.379 
11.026 41.634 0.256 0.365 27.095 22.439 -300.699 32.703 
11.26 41.635 0.432 0.367 26.193 21.718 -221.778 16.091 
11.298 41.636 0.46 0.369 23.996 21.02 -92.783 16.22 
11.024 41.637 0.255 0.368 24.619 21.154 -168.573 15.889 
11.303 41.638 0.464 0.37 25.792 21.456 -116.172 6.735 
11.172 41.638 0.365 0.37 25.193 21.061 -159.998 11.517 
11.218 41.638 0.4 0.37 23.931 20.739 -409.869 4.753 
11.218 41.638 0.4 0.37 24.53 22.295 -184.588 14.097 
11.104 41.642 0.315 0.373 24.425 20.903 -441.428 12.111 
11.181 41.646 0.372 0.378 24.79 20.833 -239.888 7.606 
11.297 41.648 0.459 0.38 24.291 20.928 -108.221 20.458 
11.038 41.633 0.265 0.364 24.147 21.367 -201.77 16.651 
11.004 41.63 0.24 0.361 25.691 21.688 -288.056 33.122 
11.572 41.913 0.664 0.647 24.134 20.923 -11.693 13.835 
11.614 41.922 0.696 0.657 24.224 20.735 -230.426 10.136 
11.576 41.923 0.667 0.657 24.418 21.154 -246.424 10.199 
11.57 41.927 0.663 0.661 25.522 21.298 -48.057 8.259 
11.558 41.928 0.654 0.662 24.825 21.331 -26.832 10.431 
11.502 41.931 0.611 0.664 23.959 20.88 -240.088 7.005 
11.601 41.932 0.686 0.666 23.823 20.887 -28.353 7.144 
11.563 41.933 0.657 0.667 24.886 21.039 -166.051 6.692 
11.596 41.936 0.682 0.67 24.751 21.264 -6.443 5.879 
11.516 41.936 0.622 0.669 24.72 20.975 -39.48 12.906 
11.566 41.938 0.659 0.672 24.931 20.932 -100.224 -299800.0 
11.601 41.938 0.685 0.673 25.423 21.312 -208.031 18.801 
11.575 41.939 0.666 0.673 24.031 20.897 -103.95 6.626 
11.597 41.941 0.682 0.676 24.448 21.211 -93.846 7.858 
11.535 41.946 0.636 0.679 24.543 21.267 -72.656 9.847 
11.519 41.95 0.624 0.683 23.892 21.137 -90.066 5.695 
11.53 41.95 0.633 0.684 24.555 20.759 -25.839 7.116 
11.585 41.951 0.674 0.685 24.36 21.066 -20.1 8.506 
11.564 41.957 0.658 0.691 24.756 21.236 -131.936 8.966 
11.576 41.958 0.667 0.692 23.775 21.081 -48.142 4.812 
11.545 41.959 0.644 0.693 25.152 20.908 -109.927 5.429 
11.524 41.963 0.628 0.697 24.293 22.193 -1.02 11.907 
11.482 41.97 0.597 0.703 22.695 20.735 -74.299 5.638 
11.575 41.972 0.666 0.706 25.063 21.192 0.071 6.886 
11.587 41.974 0.675 0.709 23.707 20.702 -25.121 5.358 
11.58 41.977 0.67 0.712 24.265 21.168 -0.818 8.861 
11.583 41.987 0.672 0.721 24.27 20.869 -145.311 27.041 
11.511 41.989 0.618 0.723 25.8 21.395 -27.329 11.565 
11.58 41.989 0.669 0.723 25.878 21.404 5.059 5.902 
11.531 41.991 0.633 0.725 24.093 20.934 -374.308 5.256 
11.511 41.994 0.618 0.727 23.678 20.986 -37.994 6.501 
11.488 41.999 0.601 0.732 25.46 21.278 -143.664 6.498 
11.525 41.999 0.628 0.733 24.39 20.913 -43.117 5.705 
11.536 42.004 0.637 0.738 23.735 21.226 -79.102 -299800.0 
11.539 42.007 0.639 0.741 23.747 20.826 17.448 5.642 
11.54 42.006 0.639 0.74 24.726 20.979 -114.858 8.849 
11.514 42.007 0.621 0.741 24.129 21.074 -71.944 12.692 
11.506 42.008 0.614 0.742 24.246 20.988 -4.707 6.214 
11.493 42.011 0.605 0.745 23.222 20.981 -90.517 4.969 
11.493 42.012 0.605 0.745 24.448 21.94 -82.93 24.49 
11.544 42.013 0.643 0.747 23.588 21.047 -160.029 5.834 
11.496 42.015 0.607 0.748 23.848 21.345 -211.939 -299800.0 
11.507 42.027 0.615 0.761 24.149 21.17 -99.501 6.427 
11.542 42.028 0.641 0.762 24.267 21.049 69.765 7.648 
11.53 42.032 0.632 0.766 24.007 21.032 -25.165 8.05 
11.504 42.032 0.613 0.766 24.498 21.04 -70.106 8.103 
11.524 42.033 0.628 0.767 24.304 21.152 -77.884 8.09 
11.551 42.036 0.648 0.77 24.851 21.168 28.566 5.808 
11.555 42.036 0.651 0.77 24.48 21.322 -29.543 9.197 
11.533 42.038 0.634 0.772 24.28 21.165 -222.888 7.55 
11.488 42.04 0.601 0.774 24.436 21.222 37.69 7.423 
11.548 42.043 0.645 0.777 24.398 21.191 -115.799 8.513 
11.532 42.047 0.633 0.781 22.925 20.531 -55.093 2.994 
11.498 42.049 0.608 0.783 24.828 20.981 68.147 9.582 
11.467 42.05 0.585 0.783 25.779 21.381 -153.495 6.405 
11.533 42.051 0.634 0.785 24.47 21.411 -89.973 10.703 
11.496 42.054 0.606 0.788 24.298 20.825 -89.605 5.863 
11.489 42.055 0.601 0.788 25.772 21.453 -57.153 7.491 
11.518 42.056 0.623 0.79 25.091 21.084 29.654 6.849 
11.517 42.057 0.622 0.79 25.041 20.925 -92.167 11.802 
11.469 42.059 0.586 0.793 25.095 21.221 -114.395 8.962 
11.497 42.062 0.607 0.796 24.902 21.084 -128.004 7.879 
11.477 42.063 0.593 0.796 23.953 20.821 -15.235 7.104 
11.54 42.064 0.64 0.798 24.355 21.272 40.857 9.041 
11.52 42.065 0.624 0.799 23.935 21.286 -157.598 8.094 
11.508 42.068 0.616 0.801 24.821 20.897 -16.689 12.058 
11.445 42.068 0.568 0.801 23.919 20.819 -82.417 6.096 
11.497 42.07 0.607 0.804 24.663 21.113 -69.552 9.776 
11.458 42.074 0.578 0.807 24.067 21.052 -537.172 7.955 
11.454 42.074 0.575 0.807 24.398 21.383 -55.77 9.507 
11.502 42.074 0.611 0.808 23.949 21.461 -217.686 8.298 
11.513 42.076 0.619 0.809 24.318 21.291 37.891 7.932 
11.488 42.076 0.6 0.81 25.098 20.91 -118.104 8.093 
11.497 42.08 0.607 0.814 24.372 20.815 -49.644 8.541 
11.512 42.08 0.619 0.814 24.076 20.684 9.193 5.019 
11.426 42.082 0.554 0.815 23.976 20.741 -183.421 4.999 
11.465 42.085 0.583 0.819 25.569 21.375 -65.194 9.723 
11.468 42.089 0.585 0.823 24.187 21.442 -158.889 19.945 
11.506 42.093 0.614 0.826 24.735 21.405 -70.596 8.701 
11.519 42.093 0.624 0.827 24.024 21.232 -78.915 8.133 
11.508 42.096 0.616 0.829 24.294 20.755 -31.782 4.87 
11.471 42.097 0.588 0.831 24.662 21.151 8.148 8.414 
11.417 42.098 0.547 0.832 24.595 20.913 -60.008 9.659 
11.454 42.103 0.575 0.836 23.902 20.708 -303.367 4.501 
11.415 42.103 0.546 0.836 24.54 21.375 -16.335 11.54 
11.496 42.103 0.607 0.837 24.132 20.837 -83.021 5.907 
11.516 42.104 0.622 0.837 24.441 21.329 -135.837 8.713 
11.473 42.105 0.589 0.839 25.002 20.996 -108.136 12.459 
11.506 42.108 0.614 0.841 23.835 20.959 7.585 7.585 
11.455 42.11 0.576 0.843 23.901 21.048 52.205 5.209 
11.466 42.11 0.584 0.844 24.724 21.128 -129.492 6.796 
11.469 42.12 0.586 0.853 24.675 21.12 -83.77 6.475 
11.493 42.123 0.604 0.857 24.397 21.228 -90.526 7.957 
11.455 42.123 0.576 0.856 24.069 21.101 -148.866 7.414 
11.466 42.123 0.584 0.857 25.109 20.98 -125.283 7.306 
11.478 42.123 0.593 0.857 24.717 21.143 -111.085 8.489 
11.513 42.127 0.619 0.861 22.897 20.756 -29.969 7.586 
11.478 42.132 0.593 0.865 25.252 20.969 -131.166 6.344 
11.436 42.132 0.561 0.866 25.077 21.091 -200.568 5.025 
11.444 42.133 0.568 0.866 26.498 21.71 -96.296 8.132 
11.51 42.134 0.617 0.868 24.998 21.082 -92.066 8.087 
11.421 42.139 0.551 0.872 23.931 21.146 -71.703 9.428 
11.45 42.145 0.572 0.879 24.912 20.881 -88.574 6.723 
11.469 42.146 0.586 0.88 25.413 22.354 -150.592 14.645 
11.431 42.15 0.558 0.883 23.405 21.218 2.661 10.362 
11.5 42.156 0.609 0.889 24.792 21.215 -162.768 12.58 
11.443 42.158 0.567 0.891 24.255 21.157 -90.094 7.42 
11.459 42.161 0.579 0.894 24.102 21.161 -55.976 8.582 
11.442 42.165 0.566 0.899 24.812 21.304 -158.619 9.181 
11.475 42.17 0.59 0.903 24.324 20.958 -74.911 8.19 
11.228 41.422 0.408 0.154 24.547 21.498 -226.679 25.048 
11.191 41.427 0.38 0.158 25.88 21.328 -172.047 10.295 
11.192 41.46 0.381 0.191 26.34 21.952 -164.341 27.93 
11.199 41.474 0.386 0.206 24.532 21.362 -292.658 11.831 
11.209 41.476 0.393 0.208 23.874 21.019 -430.071 33.295 
11.163 41.488 0.359 0.22 24.827 21.323 -180.896 16.942 
11.167 41.495 0.362 0.227 23.995 21.27 -150.923 6.599 
11.117 41.5 0.325 0.232 25.357 21.586 -75.553 9.653 
11.179 41.504 0.371 0.236 24.698 21.203 -169.256 12.766 
11.182 41.508 0.373 0.24 25.774 23.427 -237.999 37.542 
11.178 41.512 0.371 0.244 24.677 21.843 -49.258 32.468 
11.179 41.512 0.371 0.244 25.492 21.311 -88.785 32.543 
11.191 41.516 0.38 0.248 25.9 23.371 -237.727 20.088 
11.162 41.524 0.358 0.255 23.514 21.136 -183.645 13.101 
11.158 41.527 0.355 0.259 26.088 21.572 -250.603 15.053 
11.159 41.526 0.356 0.258 25.508 21.561 -56.255 11.151 
11.168 41.527 0.362 0.259 25.732 21.184 -191.792 9.237 
11.168 41.526 0.363 0.258 25.184 22.824 141.458 26.138 
11.161 41.532 0.358 0.263 25.798 21.509 -185.075 17.639 
11.162 41.545 0.358 0.277 24.441 21.229 -105.447 16.13 
11.152 41.551 0.351 0.282 24.84 21.097 -236.04 10.214 
11.134 41.555 0.338 0.286 25.837 23.23 -123.327 -299800.0 
11.112 41.556 0.321 0.287 23.196 20.831 -318.539 10.216 
11.112 41.556 0.321 0.288 24.665 21.825 -89.988 28.773 
11.149 41.556 0.348 0.288 24.878 21.989 -120.999 6.137 
11.126 41.597 0.331 0.329 24.531 21.532 10.196 8.442 
11.094 41.602 0.307 0.334 26.605 21.733 -148.049 20.86 
11.08 41.613 0.296 0.344 25.212 22.147 -112.928 27.818 
11.091 41.618 0.305 0.349 25.876 21.233 -29.626 14.338 
11.066 41.623 0.286 0.354 24.426 20.738 16.843 8.453 
11.134 41.634 0.337 0.366 25.208 21.482 -865.221 42.533 
11.114 41.639 0.322 0.37 24.587 22.098 -209.617 22.845 
11.086 41.645 0.301 0.377 23.068 20.837 -27.143 7.16 
11.064 41.647 0.285 0.379 23.067 20.608 -477.229 6.36 
11.058 41.651 0.28 0.382 23.614 21.205 -137.174 16.633 
11.122 41.654 0.328 0.385 24.595 21.249 -188.83 11.935 
11.118 41.656 0.325 0.388 25.769 21.587 -23.039 11.205 
11.118 41.656 0.325 0.388 25.587 21.205 22.046 14.9 
11.156 41.586 0.354 0.318 23.506 21.032 -108.358 14.23 
11.151 41.593 0.35 0.324 23.717 21.121 -184.161 24.268 
11.162 41.53 0.358 0.261 24.525 21.598 -177.015 10.719 
11.195 41.488 0.383 0.22 24.676 21.408 -150.06 23.893 
11.332 41.828 0.485 0.56 23.253 20.778 -266.993 -299800.0 
11.32 41.832 0.476 0.564 25.059 22.876 -112.914 -299800.0 
11.309 41.833 0.468 0.566 23.495 20.595 -11.199 9.644 
11.41 41.838 0.543 0.571 25.747 23.697 -16.256 16.047 
11.259 41.846 0.43 0.578 25.61 23.75 -96.149 11.275 
11.261 41.846 0.431 0.578 22.748 20.639 -70.898 10.577 
11.176 41.846 0.368 0.578 23.909 20.639 -68.498 9.597 
11.232 41.848 0.41 0.58 23.004 20.79 -111.311 11.297 
11.153 41.849 0.351 0.581 24.933 21.941 -6.82 20.611 
11.358 41.854 0.504 0.587 24.936 22.726 -107.413 -299800.0 
11.193 41.857 0.38 0.589 25.349 21.622 -69.891 -299800.0 
11.318 41.864 0.474 0.596 24.332 20.845 -384.522 12.607 
11.235 41.867 0.412 0.599 24.208 21.363 -183.305 20.472 
11.246 41.872 0.421 0.604 23.723 21.094 -41.911 -299800.0 
11.382 41.872 0.522 0.605 25.319 21.761 -161.809 18.166 
11.347 41.874 0.496 0.607 24.231 20.959 -65.916 10.873 
11.22 41.877 0.401 0.609 23.133 20.888 -155.915 13.811 
11.371 41.878 0.514 0.61 25.126 21.091 -204.825 8.146 
11.202 41.878 0.387 0.61 23.723 20.898 -161.747 14.105 
11.296 41.882 0.457 0.614 23.589 21.082 -81.891 -299800.0 
11.202 41.883 0.387 0.615 24.621 21.674 -67.544 37.326 
11.202 41.883 0.387 0.615 24.621 21.674 -216.445 29.642 
11.108 41.883 0.317 0.615 24.24 20.713 -171.346 9.093 
11.17 41.884 0.363 0.615 25.256 21.194 -206.827 -299800.0 
11.319 41.892 0.475 0.624 25.178 22.752 -78.165 20.36 
11.154 41.905 0.352 0.637 24.345 21.38 -71.49 14.352 
11.178 41.907 0.369 0.638 24.021 21.293 -126.442 13.236 
11.115 41.919 0.322 0.651 23.765 21.013 -158.646 25.224 
11.115 41.919 0.322 0.651 23.765 21.013 -203.391 24.482 
11.187 41.865 0.376 0.597 28.544 23.472 -111.218 11.016 
11.208 41.878 0.392 0.61 27.427 22.506 -16.698 1.848 
11.208 41.878 0.392 0.61 27.427 22.506 -16.662 1.846 
11.534 41.877 0.635 0.611 25.604 22.339 -232.488 26.149 
11.482 41.88 0.597 0.614 24.277 21.341 -57.034 15.244 
11.292 41.887 0.455 0.619 25.817 21.521 -127.642 20.265 
11.282 41.888 0.447 0.62 23.666 20.777 -78.719 11.669 
11.304 41.891 0.464 0.623 22.794 20.705 -61.342 7.372 
11.306 41.891 0.465 0.624 23.2 20.912 -62.467 -299800.0 
11.389 41.895 0.527 0.628 24.722 21.545 -57.543 19.096 
11.444 41.895 0.568 0.628 23.175 20.662 -37.309 -299800.0 
11.49 41.895 0.603 0.629 23.734 20.689 26.569 6.546 
11.533 41.901 0.635 0.634 23.752 20.792 -22.682 8.026 
11.392 41.903 0.53 0.636 23.818 20.731 -32.38 17.574 
11.332 41.904 0.484 0.637 23.282 20.657 -131.987 15.224 
11.437 41.905 0.563 0.638 24.397 21.167 62.559 8.548 
11.46 41.909 0.58 0.642 23.387 21.116 -75.654 12.385 
11.375 41.911 0.516 0.644 23.652 21.78 -5.604 15.614 
11.435 41.912 0.562 0.645 24.345 21.416 -67.603 17.638 
11.327 41.912 0.481 0.645 24.425 20.881 -168.549 7.739 
11.504 41.913 0.613 0.646 25.814 21.393 -119.329 17.287 
11.382 41.917 0.522 0.65 25.468 21.423 -53.343 -299800.0 
11.432 41.92 0.559 0.654 23.088 21.206 -59.866 -299800.0 
11.483 41.926 0.597 0.66 23.877 20.785 -203.822 8.406 
11.456 41.927 0.577 0.661 23.008 20.653 -56.39 12.318 
11.213 41.936 0.396 0.667 25.535 21.488 -74.039 14.459 
11.205 41.94 0.389 0.672 24.725 20.887 -220.59 11.301 
11.332 41.945 0.484 0.677 22.817 20.808 -66.546 -299800.0 
11.325 41.954 0.479 0.686 23.426 20.826 -85.096 8.079 
11.396 41.936 0.532 0.669 24.243 20.712 -58.52 8.102 
11.531 41.94 0.633 0.674 23.912 20.974 -134.968 7.248 
11.484 41.946 0.598 0.68 24.665 22.311 -55.25 15.599 
